"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"108","MPO","IGFBP7","MPO.IGFBP7",0.335910981239162
"109","MPO","BMP6","MPO.BMP6",0.335910981239162
"110","MPO","IL4","MPO.IL4",0.335910981239162
"111","MPO","IGFBP2","MPO.IGFBP2",0.335910981239162
"112","MPO","EGFR","MPO.EGFR",0.335910981239162
"113","MPO","COL1A1","MPO.COL1A1",0.335910981239162
"114","MPO","MSH2","MPO.MSH2",0.335910981239162
"115","MPO","IGFBP5","MPO.IGFBP5",0.335910981239162
"116","MPO","APOC1","MPO.APOC1",0.335910981239162
"117","MPO","COL6A1","MPO.COL6A1",0.335910981239162
"118","MPO","EPHB1","MPO.EPHB1",0.335910981239162
"119","MPO","ELK3","MPO.ELK3",0.335910981239162
"120","MPO","TNFRSF1A","MPO.TNFRSF1A",0.335910981239162
"121","MPO","MXI1","MPO.MXI1",0.335910981239162
"122","MPO","WNT5A","MPO.WNT5A",0.335910981239162
"123","MPO","YES1","MPO.YES1",0.335910981239162
"124","MPO","PTGS1","MPO.PTGS1",0.335910981239162
"125","MPO","CDC25B","MPO.CDC25B",0.335910981239162
"126","MPO","LOX","MPO.LOX",0.335910981239162
"127","MPO","ACVR1C","MPO.ACVR1C",0.335910981239162
"128","MPO","DDIT3","MPO.DDIT3",0.335910981239162
"129","MPO","GABRA5","MPO.GABRA5",0.335910981239162
"130","MPO","ABL1","MPO.ABL1",0.335910981239162
"131","MPO","PTK7","MPO.PTK7",0.335910981239162
"132","MPO","MYB","MPO.MYB",0.335910981239162
"133","MPO","TNFRSF10B","MPO.TNFRSF10B",0.335910981239162
"134","MPO","GLI3","MPO.GLI3",0.335910981239162
"135","MPO","EPM2A","MPO.EPM2A",0.335910981239162
"136","MPO","SHB","MPO.SHB",0.335910981239162
"137","MPO","TYRO3","MPO.TYRO3",0.335910981239162
"138","MPO","PCDH1","MPO.PCDH1",0.335910981239162
"139","MPO","RYK","MPO.RYK",0.335910981239162
"140","MPO","FYN","MPO.FYN",0.335910981239162
"141","MPO","BCR","MPO.BCR",0.335910981239162
"142","MPO","SKI","MPO.SKI",0.335910981239162
"143","MPO","CASP2","MPO.CASP2",0.335910981239162
"144","MPO","LMTK2","MPO.LMTK2",0.335910981239162
"145","MPO","HLA.DOA","MPO.HLA.DOA",0.335910981239162
"146","MPO","NOTCH1","MPO.NOTCH1",0.335910981239162
"147","MPO","GAS1","MPO.GAS1",0.335910981239162
"148","MPO","MAD2L1","MPO.MAD2L1",0.335910981239162
"149","MPO","MAP3K8","MPO.MAP3K8",0.335910981239162
"150","MPO","WNT2B","MPO.WNT2B",0.335910981239162
"151","MPO","E2F5","MPO.E2F5",0.335910981239162
"152","MPO","P2RX7","MPO.P2RX7",0.335910981239162
"153","MPO","MBD2","MPO.MBD2",0.335910981239162
"154","MPO","CTTN","MPO.CTTN",0.335910981239162
"155","MPO","ELL","MPO.ELL",0.335910981239162
"156","MPO","NEFL","MPO.NEFL",0.335910981239162
"157","MPO","RAF1","MPO.RAF1",0.335910981239162
"158","MPO","WEE1","MPO.WEE1",0.335910981239162
"159","MPO","NFKB2","MPO.NFKB2",0.335910981239162
"160","MPO","JAG1","MPO.JAG1",0.335910981239162
"161","MPO","EXT1","MPO.EXT1",0.335910981239162
"162","MPO","TYK2","MPO.TYK2",0.335910981239162
"163","MPO","SEMA3A","MPO.SEMA3A",0.335910981239162
"164","MPO","MALT1","MPO.MALT1",0.335910981239162
"165","MPO","BCL3","MPO.BCL3",0.335910981239162
"166","MPO","CASP6","MPO.CASP6",0.335910981239162
"167","MPO","CD81","MPO.CD81",0.335910981239162
"168","MPO","CRIP1","MPO.CRIP1",0.335910981239162
"169","MPO","ETS2","MPO.ETS2",0.335910981239162
"170","MAPK4","X9.Sep","MAPK4.X9.Sep",0.335910981239162
"171","MAPK4","ONECUT2","MAPK4.ONECUT2",0.335910981239162
"172","MAPK4","CPA4","MAPK4.CPA4",0.335910981239162
"173","MAPK4","HLA.DRA","MAPK4.HLA.DRA",0.335910981239162
"174","MAPK4","IFNGR2","MAPK4.IFNGR2",0.335910981239162
"175","MAPK4","NPY","MAPK4.NPY",0.335910981239162
"176","MAPK4","TP73","MAPK4.TP73",0.335910981239162
"177","MAPK4","VAMP8","MAPK4.VAMP8",0.335910981239162
"178","MAPK4","WT1","MAPK4.WT1",0.335910981239162
"179","MAPK4","CCND1","MAPK4.CCND1",0.335910981239162
"180","MAPK4","CD2","MAPK4.CD2",0.335910981239162
"181","MAPK4","MCF2","MAPK4.MCF2",0.335910981239162
"182","MAPK4","ABCC2","MAPK4.ABCC2",0.335910981239162
"183","MAPK4","DSG1","MAPK4.DSG1",0.335910981239162
"184","MAPK4","BLK","MAPK4.BLK",0.335910981239162
"185","MAPK4","NOTCH3","MAPK4.NOTCH3",0.335910981239162
"186","MAPK4","GALR1","MAPK4.GALR1",0.335910981239162
"187","MAPK4","CYP2E1","MAPK4.CYP2E1",0.335910981239162
"188","MAPK4","EDNRB","MAPK4.EDNRB",0.335910981239162
"189","MAPK4","TJP2","MAPK4.TJP2",0.335910981239162
"190","MAPK4","DIO3","MAPK4.DIO3",0.335910981239162
"191","MAPK4","HPN","MAPK4.HPN",0.335910981239162
"192","MAPK4","SOX1","MAPK4.SOX1",0.335910981239162
"193","MAPK4","CALCA","MAPK4.CALCA",0.335910981239162
"194","MAPK4","ASB4","MAPK4.ASB4",0.335910981239162
"195","MAPK4","AATK","MAPK4.AATK",0.335910981239162
"196","MAPK4","KCNK4","MAPK4.KCNK4",0.335910981239162
"197","MAPK4","COL18A1","MAPK4.COL18A1",0.335910981239162
"198","MAPK4","CHFR","MAPK4.CHFR",0.335910981239162
"199","MAPK4","IRAK3","MAPK4.IRAK3",0.335910981239162
"200","MAPK4","DES","MAPK4.DES",0.335910981239162
"201","MAPK4","EYA4","MAPK4.EYA4",0.335910981239162
"202","MAPK4","PITX2","MAPK4.PITX2",0.335910981239162
"203","MAPK4","IGF1","MAPK4.IGF1",0.335910981239162
"204","MAPK4","IL18BP","MAPK4.IL18BP",0.335910981239162
"205","MAPK4","SMAD2","MAPK4.SMAD2",0.335910981239162
"206","MAPK4","VAV1","MAPK4.VAV1",0.335910981239162
"207","MAPK4","NOTCH4","MAPK4.NOTCH4",0.335910981239162
"208","MAPK4","CCND2","MAPK4.CCND2",0.335910981239162
"209","MAPK4","EPHA3","MAPK4.EPHA3",0.335910981239162
"210","MAPK4","GUCY2D","MAPK4.GUCY2D",0.335910981239162
"211","MAPK4","HOXA5","MAPK4.HOXA5",0.335910981239162
"212","MAPK4","OPCML","MAPK4.OPCML",0.335910981239162
"213","MAPK4","BTK","MAPK4.BTK",0.335910981239162
"214","MAPK4","PMP22","MAPK4.PMP22",0.335910981239162
"215","MAPK4","HHIP","MAPK4.HHIP",0.335910981239162
"216","MAPK4","LCK","MAPK4.LCK",0.335910981239162
"217","MAPK4","SPARC","MAPK4.SPARC",0.335910981239162
"218","MAPK4","PIK3R1","MAPK4.PIK3R1",0.335910981239162
"219","MAPK4","MLF1","MAPK4.MLF1",0.335910981239162
"220","MAPK4","LIMK1","MAPK4.LIMK1",0.335910981239162
"221","MAPK4","FOLR1","MAPK4.FOLR1",0.335910981239162
"222","MAPK4","AOC3","MAPK4.AOC3",0.335910981239162
"223","MAPK4","GSTP1","MAPK4.GSTP1",0.335910981239162
"224","MAPK4","DDR2","MAPK4.DDR2",0.335910981239162
"225","MAPK4","GNAS","MAPK4.GNAS",0.335910981239162
"226","MAPK4","IFNG","MAPK4.IFNG",0.335910981239162
"227","MAPK4","TRIM29","MAPK4.TRIM29",0.335910981239162
"228","MAPK4","ALK","MAPK4.ALK",0.335910981239162
"229","MAPK4","FGR","MAPK4.FGR",0.335910981239162
"230","MAPK4","ZNF264","MAPK4.ZNF264",0.335910981239162
"231","MAPK4","EPHA8","MAPK4.EPHA8",0.335910981239162
"232","MAPK4","FGF6","MAPK4.FGF6",0.335910981239162
"233","MAPK4","EPHA2","MAPK4.EPHA2",0.335910981239162
"234","MAPK4","MECP2","MAPK4.MECP2",0.335910981239162
"235","MAPK4","WNT1","MAPK4.WNT1",0.335910981239162
"236","MAPK4","RAD54B","MAPK4.RAD54B",0.335910981239162
"237","MAPK4","FGFR1","MAPK4.FGFR1",0.335910981239162
"238","MAPK4","MATK","MAPK4.MATK",0.335910981239162
"239","MAPK4","PRDM2","MAPK4.PRDM2",0.335910981239162
"240","MAPK4","MMP9","MAPK4.MMP9",0.335910981239162
"241","MAPK4","BMP4","MAPK4.BMP4",0.335910981239162
"242","MAPK4","TMEFF2","MAPK4.TMEFF2",0.335910981239162
"243","MAPK4","IL1A","MAPK4.IL1A",0.335910981239162
"244","MAPK4","FRZB","MAPK4.FRZB",0.335910981239162
"245","MAPK4","HCK","MAPK4.HCK",0.335910981239162
"246","MAPK4","TUBB3","MAPK4.TUBB3",0.335910981239162
"247","MAPK4","TGFBI","MAPK4.TGFBI",0.335910981239162
"248","MAPK4","ALPL","MAPK4.ALPL",0.335910981239162
