,ABI1,ABL1,ABL2,ACSL3,AKAP9,AKT1,AKT2,ALDH2,ALK,APC,ARHGEF12,ARID1A,ARNT,ASPSCR1,ASXL1,ATF1,ATIC,ATM,ATP1A1,ATP2B3,ATRX,AXIN1,BAP1,BCL10,BCL11A,BCL11B,BCL2,BCL3,BCL6,BCL7A,BCL9,BCOR,BCR,BIRC3,BLM,BMPR1A,BRAF,BRCA1,BRCA2,BRD3,BRD4,BRIP1,BTG1,BUB1B,C2orf44,CACNA1D,CALR,CAMTA1,CANT1,CARS,CASP8,CBFA2T3,CBFB,CBLB,CBLC,CCDC6,CCNB1IP1,CCND1,CCND2,CCND3,CCNE1,CD74,CD79A,CD79B,CDC73,CDH1,CDH11,CDK4,CDK6,CDKN2A,CDKN2C,CEBPA,CHCHD7,CHEK2,CHIC2,CHN1,CIC,CIITA,CLTC,CLTCL1,CNOT3,COL1A1,COX6C,CREB1,CREB3L1,CREB3L2,CREBBP,CRTC3,CSF3R,CTNNB1,CYLD,DAXX,DDB2,DDIT3,DDX10,DDX5,DDX6,DICER1,DNM2,DNMT3A,EGFR,EIF4A2,ELF4,ELK4,ELN,EML4,EP300,EPS15,ERBB2,ERCC2,ERCC3,ERCC4,ERCC5,ERG,ETV1,ETV4,ETV5,ETV6,EWSR1,EXT1,EXT2,EZH2,FAM46C,FANCA,FANCC,FANCE,FANCF,FANCG,FBXO11,FBXW7,FCGR2B,FGFR1,FGFR1OP,FGFR2,FGFR3,FH,FHIT,FIP1L1,FLI1,FLT3,FNBP1,FSTL3,FUBP1,FUS,GAS7,GATA1,GATA2,GATA3,GMPS,GNA11,GNAS,GOLGA5,GPC3,GPHN,H3F3A,H3F3B,HERPUD1,HEY1,HIP1,HIST1H4I,HLF,HMGA1,HMGA2,HNRNPA2B1,HOXA11,HOXA9,HOXC11,HOXC13,HOXD11,HOXD13,HRAS,IDH1,IDH2,IKZF1,IL21R,IL6ST,IL7R,IRF4,ITK,JAK1,JAK2,JAK3,JUN,KCNJ5,KDR,KIF5B,KIT,KLF4,KRAS,KTN1,LASP1,LCK,LCP1,LHFP,LIFR,LMO1,LMO2,LPP,LYL1,MAF,MAFB,MALT1,MAP2K1,MAP2K2,MAP2K4,MAX,MDM2,MDM4,MED12,MEN1,MET,MITF,MKL1,MLF1,MLH1,MLLT1,MLLT10,MLLT3,MLLT4,MN1,MSH2,MSH6,MSN,MTCP1,MUC1,MUTYH,MYB,MYC,MYCL1,MYCN,MYD88,MYH11,MYH9,MYST4,NACA,NCOA1,NCOA2,NCOA4,NDRG1,NF1,NF2,NFE2L2,NFIB,NFKB2,NONO,NOTCH1,NOTCH2,NPM1,NR4A3,NRAS,NSD1,NT5C2,NTRK1,NTRK3,NUMA1,NUP214,NUP98,OMD,PAFAH1B2,PALB2,PAX5,PAX8,PBRM1,PBX1,PCM1,PCSK7,PDE4DIP,PDGFB,PDGFRA,PDGFRB,PER1,PICALM,PIK3CA,PIK3R1,PIM1,PLAG1,PMS1,PMS2,POT1,POU2AF1,PPARG,PPP2R1A,PRCC,PRDM1,PRDM16,PRF1,PRKAR1A,PTEN,PTPN11,PTPRC,RAC1,RAD21,RAD51L1,RAF1,RALGDS,RANBP17,RAP1GDS1,RARA,RB1,RBM15,RECQL4,RET,RNF43,RPL10,RPL22,RPL5,RPN1,RUNX1,SDC4,SDHB,SDHC,SDHD,X6.Sep,SET,SETBP1,SETD2,SF3B1,SFPQ,SFRS3,SH2B3,SH3GL1,SLC34A2,SMARCA4,SMARCB1,SMARCE1,SMO,SOCS1,SOX2,SRGAP3,SS18,SS18L1,SSX2,STAG2,STAT3,STAT5B,STK11,SUZ12,SYK,TAF15,TAL1,TBL1XR1,TCEA1,TCF12,TCF3,TCF7L2,TCL6,TERT,TFE3,TFEB,TFG,TFPT,TFRC,THRAP3,TMPRSS2,TNFAIP3,TNFRSF14,TNFRSF17,TOP1,TP53,TPM3,TPM4,TPR,TRIM27,TRIM33,TRIP11,TRRAP,TSC1,TSC2,TSHR,U2AF1,UBR5,USP6,WAS,WHSC1,WHSC1L1,WRN,WT1,WWTR1,XPA,XPC,XPO1,YWHAE,ZNF331,ZNF384,ZRSR2
PI3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003180956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000258233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001809538,0,0,0,0,0,0,0,0.005451091,0.007148442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002743391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004760155,0,0,0,0,-0.008181912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002819079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00987562,0,0,0,0,0,0,0,0,0,0,-0.000751542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007132574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002974396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000689303,0,0,0,0,0,0,0,0,0.003170699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001582923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000416719,0,0,0,0,0,0,0,0,0,0,0,0,0.001450614,0,0,0,-0.011066501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010349549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005269435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016324504
ABCC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014827557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002040939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014062688,0,0,0,0,0,0,0,0.007530411,0.005034907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003018621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004326868,0,0,0,0,-0.00373121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002585856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009477397,0,0,0,0,0,0,0,0,0,0,-0.000862325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008916687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010162136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001706639,0,0,0,0,0,0,0,0,-0.010846904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016751019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008510122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860334,0,0,-0.013891429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01333353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008399939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002449806
GNMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005321479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002898614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006203392,0,0,0,0,0,0,0,-0.002857389,0.001661789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007494061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002072666,0,0,0,0,0.002263525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008124629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007515583,0,0,0,0,0,0,0,0,0,0,0.002934422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001772968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008424959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001036813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001864507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015930006,0,0,0,0,0,0,0,0,0,0,0,0,-0.009860229,-0.003325512,0,0,0.00326005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013507912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006213042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006632449
KLK10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006241961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006114107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003135633,0,0,0,0,0,0,0,-0.00686208,-0.004235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007960156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012456352,0,0,0,0,0.008151035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000834027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004216883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009267032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003868092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00167583,0,0,0,0,0,0,0,0,0.004172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004706385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009984477,0,0,0,0,0,0,0,0,0,0,0,0,-0.002821496,-0.008026678,0,0,0.007496637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006755013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007442698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004918526
ASB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001239128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005667775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010608623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007222531,0,0,0,0,0.01189312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013149426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001396993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014120874,0,0,0,0,0,0,0,0,0,0,0.014669079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00607256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012244327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001748029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004155683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015317925,0,0,0,0,0,0,0,0,0,0,0,0,-0.009997256,-0.000709734,0,0,0.008012547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006942217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006915183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008069953
GRB10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003985642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000724033,-0.005774257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003966534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004556524,0,0,0,0,0.007167973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000883535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005248485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005498406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010467741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006052635,0,0,0,0,0,0,0,0,-0.005433928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012037626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018847253,0,0,0,0,0,0,0,0,0,0,0,0,-0.006997893,-0.01688662,0,0,0.000518256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011717483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005150278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003092056
HOXB13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000321878,0,0,0,0,0,0,0,-0.007827631,-0.005746136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007911051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01039585,0,0,0,0,0.003387327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005708618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007300049,0,0,0,0,0,0,0,0,0,0,-0.001202936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004982876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002811902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004675016,0,0,0,0,0,0,0,0,0.007835331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001664891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005230174,0,0,0,0,0,0,0,0,0,0,0,0,-0.005414228,-0.005007364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003439843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015234815
CFTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013664288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021740056,0,0,0,0,0,0,0,-0.006312741,-0.004520129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002441729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007844692,0,0,0,0,0.010823516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009286222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001259639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01208808,0,0,0,0,0,0,0,0,0,0,0.00859111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012327598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007820319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003585747,0,0,0,0,0,0,0,0,-0.0077257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004537154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009265896,0,0,0,0,0,0,0,0,0,0,0,0,-0.009795117,-0.002222007,0,0,0.000974341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014991519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017322238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016978144
PLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003500409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004575174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010027416,0.007111613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005226279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057908,0,0,0,0,0.003878343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01550162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001886268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006335651,0,0,0,0,0,0,0,0,0,0,0.01146762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005029575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911627,0,0,0,0,0,0,0,0,-0.007843957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014526214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002858355,0,0,0,0,0,0,0,0,0,0,0,0,-0.009949743,0.011117163,0,0,-0.005548022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004256573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009950815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000895965
PTPRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011222918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002204198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01268573,0,0,0,0,0,0,0,-0.008833485,-0.012976919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002170001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007434153,0,0,0,0,0.006740023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002184857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000713817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002436371,0,0,0,0,0,0,0,0,0,0,0.001814624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018211154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003174173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004823336,0,0,0,0,0,0,0,0,0.006855138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016123521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007231161,0,0,0,0,0,0,0,0,0,0,0,0,-0.003728163,0.008307876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005552703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033216
ABL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005002619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018981895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003615592,0,0,0,0,0,0,0,0.000848391,-0.006079387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007718865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012710626,0,0,0,0,0.003739934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002654781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002079381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006678078,0,0,0,0,0,0,0,0,0,0,0.002918663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01018572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001553467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013891872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004007561,0,0,0,0,0,0,0,0,0,0,0,0,-0.005211989,0.012683895,0,0,-0.006436208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001740847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014985019
AOC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001779772,0,0,0,0,0,0,0,0,-0.001124988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002774972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008723514,0,0,0,0,0.009711802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00015197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415334,0,0,0,0,0,0,0,0,0,0,0.003158629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008245458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002075785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006824324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007114949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01115972,0,0,0,0,0,0,0,0,0,0,0,0,-0.000984866,0.000800436,0,0,0.002921996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006548115
NES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005884539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000474518,0,0,0,0,0,0,0,-0.002311269,-0.002103981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020055521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003268302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000863946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004460727,0,0,0,0,0,0,0,0,0,0,0.003718523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001865015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00432071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005103219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006671192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009175023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004835926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006939747
