,ABI1,ABL1,ABL2,ACSL3,AKAP9,AKT1,AKT2,ALDH2,ALK,APC,ARHGEF12,ARID1A,ARNT,ASPSCR1,ASXL1,ATF1,ATIC,ATM,ATP1A1,ATP2B3,ATRX,AXIN1,BAP1,BCL10,BCL11A,BCL11B,BCL2,BCL3,BCL6,BCL7A,BCL9,BCOR,BCR,BIRC3,BLM,BMPR1A,BRAF,BRCA1,BRCA2,BRD3,BRD4,BRIP1,BTG1,BUB1B,C2orf44,CACNA1D,CALR,CAMTA1,CANT1,CARS,CASP8,CBFA2T3,CBFB,CBLB,CBLC,CCDC6,CCNB1IP1,CCND1,CCND2,CCND3,CCNE1,CD74,CD79A,CD79B,CDC73,CDH1,CDH11,CDK4,CDK6,CDKN2A,CDKN2C,CEBPA,CHCHD7,CHEK2,CHIC2,CHN1,CIC,CIITA,CLTC,CLTCL1,CNOT3,COL1A1,COX6C,CREB1,CREB3L1,CREB3L2,CREBBP,CRTC3,CSF3R,CTNNB1,CYLD,DAXX,DDB2,DDIT3,DDX10,DDX5,DDX6,DICER1,DNM2,DNMT3A,EGFR,EIF4A2,ELF4,ELK4,ELN,EML4,EP300,EPS15,ERBB2,ERCC2,ERCC3,ERCC4,ERCC5,ERG,ETV1,ETV4,ETV5,ETV6,EWSR1,EXT1,EXT2,EZH2,FAM46C,FANCA,FANCC,FANCE,FANCF,FANCG,FBXO11,FBXW7,FCGR2B,FGFR1,FGFR1OP,FGFR2,FGFR3,FH,FHIT,FIP1L1,FLI1,FLT3,FNBP1,FSTL3,FUBP1,FUS,GAS7,GATA1,GATA2,GATA3,GMPS,GNA11,GNAS,GOLGA5,GPC3,GPHN,H3F3A,H3F3B,HERPUD1,HEY1,HIP1,HIST1H4I,HLF,HMGA1,HMGA2,HNRNPA2B1,HOXA11,HOXA9,HOXC11,HOXC13,HOXD11,HOXD13,HRAS,IDH1,IDH2,IKZF1,IL21R,IL6ST,IL7R,IRF4,ITK,JAK1,JAK2,JAK3,JUN,KCNJ5,KDR,KIF5B,KIT,KLF4,KRAS,KTN1,LASP1,LCK,LCP1,LHFP,LIFR,LMO1,LMO2,LPP,LYL1,MAF,MAFB,MALT1,MAP2K1,MAP2K2,MAP2K4,MAX,MDM2,MDM4,MED12,MEN1,MET,MITF,MKL1,MLF1,MLH1,MLLT1,MLLT10,MLLT3,MLLT4,MN1,MSH2,MSH6,MSN,MTCP1,MUC1,MUTYH,MYB,MYC,MYCL1,MYCN,MYD88,MYH11,MYH9,MYST4,NACA,NCOA1,NCOA2,NCOA4,NDRG1,NF1,NF2,NFE2L2,NFIB,NFKB2,NONO,NOTCH1,NOTCH2,NPM1,NR4A3,NRAS,NSD1,NT5C2,NTRK1,NTRK3,NUMA1,NUP214,NUP98,OMD,PAFAH1B2,PALB2,PAX5,PAX8,PBRM1,PBX1,PCM1,PCSK7,PDE4DIP,PDGFB,PDGFRA,PDGFRB,PER1,PICALM,PIK3CA,PIK3R1,PIM1,PLAG1,PMS1,PMS2,POT1,POU2AF1,PPARG,PPP2R1A,PRCC,PRDM1,PRDM16,PRF1,PRKAR1A,PTEN,PTPN11,PTPRC,RAC1,RAD21,RAD51L1,RAF1,RALGDS,RANBP17,RAP1GDS1,RARA,RB1,RBM15,RECQL4,RET,RNF43,RPL10,RPL22,RPL5,RPN1,RUNX1,SDC4,SDHB,SDHC,SDHD,6-Sep,SET,SETBP1,SETD2,SF3B1,SFPQ,SFRS3,SH2B3,SH3GL1,SLC34A2,SMARCA4,SMARCB1,SMARCE1,SMO,SOCS1,SOX2,SRGAP3,SS18,SS18L1,SSX2,STAG2,STAT3,STAT5B,STK11,SUZ12,SYK,TAF15,TAL1,TBL1XR1,TCEA1,TCF12,TCF3,TCF7L2,TCL6,TERT,TFE3,TFEB,TFG,TFPT,TFRC,THRAP3,TMPRSS2,TNFAIP3,TNFRSF14,TNFRSF17,TOP1,TP53,TPM3,TPM4,TPR,TRIM27,TRIM33,TRIP11,TRRAP,TSC1,TSC2,TSHR,U2AF1,UBR5,USP6,WAS,WHSC1,WHSC1L1,WRN,WT1,WWTR1,XPA,XPC,XPO1,YWHAE,ZNF331,ZNF384,ZRSR2
MGMT,0,0,0,0,0.010492,0,0,0.028392,0.0027385,0,0.0051293,0,0,0,0,0.0040131,-0.041647,0,0,0.019293,0.017403,0.0128,0,0.020213,-0.00028613,0,0,0,-0.00018657,0,0,0.0036136,0,0.0004165,0,-0.012288,-0.0025731,0,0,0.00065095,-0.0070997,0,-0.0027525,0,0,0,0,0,0,0,0,-0.0088408,0.014677,0,-0.0083198,0,-0.0094158,0.013421,0,0,0.010804,0.010455,0,-0.0020676,-0.029286,0,0.01489,0.00071014,-0.0071557,0.0072418,0.00034311,0,0.0058679,-0.0015095,0.0035835,0.014963,0,0,0,0,-0.015565,0.0094049,0,-0.0076668,0,0.010245,0.041287,0,0.033135,0,0.011611,0.022575,0.014601,-0.00225,0,0.027737,-0.0028442,-0.0044842,0,0,-0.003919,-0.024742,0,-0.024396,0,0.017806,0,0.019436,0.026004,0,0.0020839,0,0.0066585,0.032425,0,0.0093734,0.013805,0,0,0,0,0,0,-0.0088391,0.0094431,0,0,-0.0047128,4.87E-05,0.0050379,0.018371,0,0.011068,0,-0.0053625,0,0,0.0041749,0.025284,0,0.011745,0,0.001069,0.021308,0.011598,-0.0015976,0,0,0.012918,0,0.0092719,-0.017931,0,1.64E-05,-0.00039034,0.027495,0,0,0.01105,0,0.017955,-0.0086202,0,-0.0018914,-0.0055725,-0.0091576,-0.0047166,0,-0.0086062,-0.014465,0,-0.018309,0,0.010314,0,0,0.025916,0.00047083,0.020811,0.015584,0,-0.015067,0.018098,0.0016273,0.035997,0,0,0.022095,0.0010684,0,0,0.0080925,0.0095398,0.024277,0,0,0.029233,0,0.0062533,0,0.029212,0,0.012798,-0.017968,0.019763,0,-0.0060467,-0.0011605,0.002127,0,0,0.023193,0,-0.0087266,0.031275,0,0,0.036964,0,-0.0044516,0.0036678,0.0012645,0.0073658,0,0.030439,0,0,0,0,0,0.033462,0.0070648,0.005572,0.0013213,0.0012963,0.0027313,-0.0026813,0,0,-0.0033547,0.012318,0.007257,0.028247,0,0,0,0.0016884,-0.019163,0.010514,-0.011409,0,0,0.013573,-0.013942,0.024747,0.0021561,0.00079628,0,0,0,-0.025013,-0.0045547,0.011261,-0.0090011,0.020585,0.0070876,0.023628,0,0,0.0090634,0,0.010101,0,0.0027562,0.0037643,-0.0070335,-0.0057176,0,-0.01191,-0.010039,0.018347,-0.020191,0,0,0.012768,0,0.011895,0,0,0.019032,0,-0.012064,0,0,0.014553,-0.009149,0.002197,0.0061242,-0.026517,0.016212,0.015698,0,0.013166,-0.0045617,0,0,0.00045107,0.0084027,0.049476,0,-0.0034887,0,0.028376,0.013152,-0.013425,0.010085,-0.040753,0.00047533,0.014322,0.020148,0,0.043686,0,-0.028313,0,0,0.0049103,0,0,0,0.04171,0,-0.0021467,-0.0010191,-0.0035156,0,0,0.010296,0,0,0.0070731,-0.0058416,0.010558,0,0,-0.0087387,-0.010868,-0.0008507,0.0086264,0,0,0,0.017377,0.031099,0,0.012652,0,0.0013815,0,0.028612,0,-0.018902,0.0079108,0,0,0.0091213,0.022786,0.0026197,0,0.01148,0,0.0037333,0,0.008808,-0.0017067,0,0,0,0.028218,0.0082297,-0.0082869,0,0.010064,0,0.013086
LTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOX12,0,-0.0062401,0,0,0,0,0,0,0,-0.01669,-0.0077161,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010206,0,0,0,-0.0016612,-0.010123,0,0,0,0,0,0,0,0,0,0,-0.018622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065658,0,0,0,0,-0.080524,0,0,0,-0.0097119,0,0,-0.017299,0,0,-0.011897,0,0,-0.0059801,-0.0083786,0,0,0,0,0,0,0,0,0,0,0,-0.0087744,-0.00044876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025821,0,0,-0.0020141,0,-0.0088362,0,0,0,0,0,-0.0020146,0,0,0,0,0,0,-0.046048,-0.003348,0,0,0,0,-0.05388,-0.031791,0,0,0,0,0,0,0,0,0,-0.0058074,0,0,0,0,0,-0.011597,0,-0.0016439,0,0,0,0,0,0,-0.049327,0,0,-0.020687,0,0,0,0,-0.0011259,-0.010472,0,0,0,0,0,0,0,0,0,0,0,0.034508,0,0,0,-0.067061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045101,0,-0.011341,0,0,0,0,0,0,0,0,0,0,-0.0069561,0,0,0,-0.010867,0,0,0.0050179,0,0,-0.00039753,0,0,0,0,0,0,-0.012118,0,0,0,0,0,0,0,-0.0067302,0,0,-0.027112,0,0,0,0,0,0,-0.018318,0,0,0,0,0,-0.046593,0,0,0,0,0,-0.0052577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098365,0,0,0,0,0,0,0,-0.0084926,0,0,0,0,0,0,-0.023892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006374,0,-7.75E-05,0,0,0,0,0,0,0,0,-0.0082641,0,-0.003643,0,0,0,0,0,0,0,0,0,0,0,-0.082291,0,0,0,0,0,0,0,0,0
CSF2,0,-0.0013742,0,0,0,-0.014771,0,0,0.074151,0,-0.00079262,-0.0071844,0,0,0,0,0,0,0,0,0,0,-0.003682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011226,0,0,0,0,0,0,0,0,0,0,-0.026104,0,0,0,0,0,-0.067202,-0.027445,0,0,0,0,0,0,0,0,0.01849,0,0,0,0,0,0,0,0,0.054958,0,0,0,0,0,0.0058662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068703,0,0,0,-0.013627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011602,0,0,0,-0.073732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0051618,0,0,0,0,0.018242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041554,0,0,0,0,0,0,0,0,0,0,-0.011341,-0.15256,0,0,0,0,0,0,0,0,0,0,-0.0068539,0,0,0,0,-0.0066669,-0.071563,0,0,-0.012913,0,0,0,0,-0.010246,0,0,0,0,0,-0.0010167,0,0,0.00023347,0.0096193,0,0,0,0,0,0,0,0,0,0,-0.028175,-0.0018255,0,0,0,0,0,0,0,0,-0.04915,0,0,-0.011163,-0.0068912,0,0,0,0,0,0,0,0,-0.054347,-0.072934,0,0,0,-0.017198,0,0,0,0,-0.0032063,0,-0.010433,0,0,0,0,0,0,-0.010483,0,0,0,0,0,0,0,0,0,0,0,-0.0019734,-0.0055367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016716,-0.044167,0,0,0,0,0,0,0,0,-0.035645,-0.0081558,0,0,-0.0043023,-0.0058118,0,0,-0.014068,0,0,0,0,0,0,0.024061,0,-0.0093666,0,0,0,0,0
EGR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062237,0,0,0,0,0,0,0,0,0,0,0,-0.032347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069301,0,0,0,0,0.034226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDGFRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPHA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00075511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUCY2D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINB5,0,0.012238,0,0.015439,0,0,0,0.013905,0,0.035896,0,0,0,0,0,0,0.05492,0.027842,0.0078096,0,0,0,2.93E-05,0,0,0.032102,0.00032876,0,0,0,0,0,0,0,0,0,0,0.0050177,0,0,0,0,0,0,0,0,0,0,0,0.047539,0,0,0,0.06341,0,0,-0.017345,0,0.037394,0.010634,0.01357,0.014423,0,0,0,0,0.0025385,0,0,0,0,0,0,0,0,0,0.026497,0,0,0,0,0.0020674,0,0,0,0,0,0,0,0,0,0,0,0,0.011426,0,0,0,0.02063,0,0,0,0,0,0,0.0098707,0,0,0,0,0.001783,0,0,0,0.028762,0,0.0033888,0.032674,0.0072052,0.018397,0.0057762,0,0,0,0,0,0,0,0.010929,0.0097452,0,0.055601,0,0.0011137,0,0,0,0,0.013412,0,0.0001443,0,0,0,0,0,0,0,0,9.93E-05,0.012759,0,0,0,0,0,0,0.046275,0,0,0,0,0,0,0,0,0,0,0,0,0.02118,0.052463,0,0,0,0.014324,0.0031052,0,0,0.059986,0,0,0,0,0,0.0094902,0,0,0.017179,0.021706,0.039072,0,0.00099705,0,0,0,0,0,0,0,0,0,0.027727,0.0116,0.021308,0,0.0057656,0,0,0.0057752,0,0.033962,0.0036782,0,0.005916,0,0,0,0,0,0.00075336,0.013484,0,0,0,0.0011182,0.0026032,0,0,-0.026768,0,0,0.0085074,0,0,0.0095032,0,0,0,0.072319,0,0.012055,0,0.011299,0,0,0,0.054151,0.0023929,0,0,0,-0.043206,0,0,0,0.046995,0,0.030998,0,0,0,0.010165,0,0,0.0098822,0,0,0.0027968,0,0.0098599,0.017465,0,0,0,0,0,0,0,0.025705,0,0.014012,0,0,0,0,0.015013,0,0.022466,0,0,0,0,0,0,0.012822,0,0,0,0,0,0,-0.020128,0,0,0,0,0,0,0,-0.0007909,0,0.0046315,0,0,0,0.019076,0,0,0.030011,0,0.011741,0.00020202,0.0090069,0.00078455,0,0,0,0.031803,0.020076,0,0,0,0.10333,0.02871,0,0.03219,0,0.0045115,0,0,0.025303,0,0.00086204,0,8.17E-08,0,0,0,0.082642,0,0.031664,0,0,0,0,0,0,0,0,0,0.011398,0,0.0031158,0.0027364,0,0,0,0,0,0,0,0,0,0,0,0.028513,0,0,0,-0.042675,0,0,0,0
