"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"242","PI3","MAD2L1","PI3.MAD2L1",0.680712398323385
"243","PI3","IL12A","PI3.IL12A",0.680712398323385
"244","PI3","FASTK","PI3.FASTK",0.680712398323385
"245","PI3","WNT2B","PI3.WNT2B",0.680712398323385
"246","PI3","STK11","PI3.STK11",0.680712398323385
"247","PI3","WNT8B","PI3.WNT8B",0.680712398323385
"248","PI3","NEU1","PI3.NEU1",0.680712398323385
"249","PI3","CTGF","PI3.CTGF",0.680712398323385
"250","PI3","RIPK2","PI3.RIPK2",0.680712398323385
"251","PI3","E2F5","PI3.E2F5",0.680712398323385
"252","PI3","LMO1","PI3.LMO1",0.680712398323385
"253","PI3","P2RX7","PI3.P2RX7",0.680712398323385
"254","PI3","MBD2","PI3.MBD2",0.680712398323385
"255","PI3","CTTN","PI3.CTTN",0.680712398323385
"256","PI3","MTA1","PI3.MTA1",0.680712398323385
"257","PI3","TM7SF3","PI3.TM7SF3",0.680712398323385
"258","PI3","KIAA1804","PI3.KIAA1804",0.680712398323385
"259","PI3","ELL","PI3.ELL",0.680712398323385
"260","PI3","SMARCA4","PI3.SMARCA4",0.680712398323385
"261","PI3","NEFL","PI3.NEFL",0.680712398323385
"262","PI3","FOSL2","PI3.FOSL2",0.680712398323385
"263","PI3","ST6GAL1","PI3.ST6GAL1",0.680712398323385
"264","PI3","DNMT3B","PI3.DNMT3B",0.680712398323385
"265","PI3","CRK","PI3.CRK",0.680712398323385
"266","PI3","MAP3K9","PI3.MAP3K9",0.680712398323385
"267","PI3","PLAUR","PI3.PLAUR",0.680712398323385
"268","PI3","RAF1","PI3.RAF1",0.680712398323385
"269","PI3","WEE1","PI3.WEE1",0.680712398323385
"270","PI3","CTNNB1","PI3.CTNNB1",0.680712398323385
"271","PI3","TSG101","PI3.TSG101",0.680712398323385
"272","PI3","EIF2AK2","PI3.EIF2AK2",0.680712398323385
"273","PI3","NFKB2","PI3.NFKB2",0.680712398323385
"274","PI3","FGFR3","PI3.FGFR3",0.680712398323385
"275","PI3","CTNNA1","PI3.CTNNA1",0.680712398323385
"276","PI3","FGF9","PI3.FGF9",0.680712398323385
"277","PI3","SFTPC","PI3.SFTPC",0.680712398323385
"278","PI3","CDK6","PI3.CDK6",0.680712398323385
"279","PI3","JAG1","PI3.JAG1",0.680712398323385
"280","PI3","EXT1","PI3.EXT1",0.680712398323385
"281","PI3","TGFA","PI3.TGFA",0.680712398323385
"282","PI3","ITGB1","PI3.ITGB1",0.680712398323385
"283","PI3","MMP8","PI3.MMP8",0.680712398323385
"284","PI3","MLH3","PI3.MLH3",0.680712398323385
"285","PI3","GATA6","PI3.GATA6",0.680712398323385
"286","PI3","SEMA3A","PI3.SEMA3A",0.680712398323385
"287","PI3","LAMC1","PI3.LAMC1",0.680712398323385
"288","PI3","MALT1","PI3.MALT1",0.680712398323385
"289","PI3","BCL3","PI3.BCL3",0.680712398323385
"290","PI3","BAX","PI3.BAX",0.680712398323385
"291","PI3","CASP6","PI3.CASP6",0.680712398323385
"292","PI3","CD81","PI3.CD81",0.680712398323385
"293","PI3","CRIP1","PI3.CRIP1",0.680712398323385
"294","PI3","CAV2","PI3.CAV2",0.680712398323385
"295","PI3","ETS2","PI3.ETS2",0.680712398323385
"296","MPO","MAPK4","MPO.MAPK4",0.680712398323385
"297","MPO","DNAJC15","MPO.DNAJC15",0.680712398323385
"298","MPO","GFAP","MPO.GFAP",0.680712398323385
"299","MPO","STAT5A","MPO.STAT5A",0.680712398323385
"300","MPO","ITK","MPO.ITK",0.680712398323385
"301","MPO","HLA.DRA","MPO.HLA.DRA",0.680712398323385
"302","MPO","PRSS1","MPO.PRSS1",0.680712398323385
"303","MPO","KRT1","MPO.KRT1",0.680712398323385
"304","MPO","MUC1","MPO.MUC1",0.680712398323385
"305","MPO","CD2","MPO.CD2",0.680712398323385
"306","MPO","SOX17","MPO.SOX17",0.680712398323385
"307","MPO","WNT2","MPO.WNT2",0.680712398323385
"308","MPO","NOTCH3","MPO.NOTCH3",0.680712398323385
"309","MPO","EPHA5","MPO.EPHA5",0.680712398323385
"310","MPO","PRSS8","MPO.PRSS8",0.680712398323385
"311","MPO","FZD9","MPO.FZD9",0.680712398323385
"312","MPO","PLA2G2A","MPO.PLA2G2A",0.680712398323385
"313","MPO","MAGEC3","MPO.MAGEC3",0.680712398323385
"314","MPO","SFTPD","MPO.SFTPD",0.680712398323385
"315","MPO","DIO3","MPO.DIO3",0.680712398323385
"316","MPO","HPN","MPO.HPN",0.680712398323385
"317","MPO","SOX1","MPO.SOX1",0.680712398323385
"318","MPO","RIPK3","MPO.RIPK3",0.680712398323385
"319","MPO","KCNK4","MPO.KCNK4",0.680712398323385
"320","MPO","COL18A1","MPO.COL18A1",0.680712398323385
"321","MPO","DES","MPO.DES",0.680712398323385
"322","MPO","SOD3","MPO.SOD3",0.680712398323385
"323","MPO","IGF1","MPO.IGF1",0.680712398323385
"324","MPO","IL18BP","MPO.IL18BP",0.680712398323385
"325","MPO","BDNF","MPO.BDNF",0.680712398323385
"326","MPO","VAV1","MPO.VAV1",0.680712398323385
"327","MPO","GDF10","MPO.GDF10",0.680712398323385
"328","MPO","FES","MPO.FES",0.680712398323385
"329","MPO","THPO","MPO.THPO",0.680712398323385
"330","MPO","LTA","MPO.LTA",0.680712398323385
"331","MPO","EGR4","MPO.EGR4",0.680712398323385
"332","MPO","CAPG","MPO.CAPG",0.680712398323385
"333","MPO","NCL","MPO.NCL",0.680712398323385
"334","MPO","MMP14","MPO.MMP14",0.680712398323385
"335","MPO","MMP3","MPO.MMP3",0.680712398323385
"336","MPO","GAS7","MPO.GAS7",0.680712398323385
"337","MPO","HOXB2","MPO.HOXB2",0.680712398323385
"338","MPO","MMP2","MPO.MMP2",0.680712398323385
"339","MPO","NPR2","MPO.NPR2",0.680712398323385
"340","MPO","OPCML","MPO.OPCML",0.680712398323385
"341","MPO","ERG","MPO.ERG",0.680712398323385
"342","MPO","HHIP","MPO.HHIP",0.680712398323385
"343","MPO","CSF1R","MPO.CSF1R",0.680712398323385
"344","MPO","CCKAR","MPO.CCKAR",0.680712398323385
"345","MPO","NBL1","MPO.NBL1",0.680712398323385
"346","MPO","TIAM1","MPO.TIAM1",0.680712398323385
"347","MPO","AIM2","MPO.AIM2",0.680712398323385
"348","MPO","MCAM","MPO.MCAM",0.680712398323385
"349","MPO","ROR2","MPO.ROR2",0.680712398323385
"350","MPO","PIK3R1","MPO.PIK3R1",0.680712398323385
"351","MPO","ADCYAP1","MPO.ADCYAP1",0.680712398323385
"352","MPO","ASCL1","MPO.ASCL1",0.680712398323385
"353","MPO","AHR","MPO.AHR",0.680712398323385
"354","MPO","OGG1","MPO.OGG1",0.680712398323385
"355","MPO","LIMK1","MPO.LIMK1",0.680712398323385
"356","MPO","LYN","MPO.LYN",0.680712398323385
"357","MPO","FOLR1","MPO.FOLR1",0.680712398323385
"358","MPO","S100A2","MPO.S100A2",0.680712398323385
"359","MPO","TNFRSF1B","MPO.TNFRSF1B",0.680712398323385
"360","MPO","IFNG","MPO.IFNG",0.680712398323385
"361","MPO","TRIM29","MPO.TRIM29",0.680712398323385
"362","MPO","MMP19","MPO.MMP19",0.680712398323385
"363","MPO","ALK","MPO.ALK",0.680712398323385
"364","MPO","FGR","MPO.FGR",0.680712398323385
"365","MPO","DBC1","MPO.DBC1",0.680712398323385
"366","MPO","HBEGF","MPO.HBEGF",0.680712398323385
"367","MPO","EPHA8","MPO.EPHA8",0.680712398323385
"368","MPO","SLC6A8","MPO.SLC6A8",0.680712398323385
"369","MPO","MECP2","MPO.MECP2",0.680712398323385
"370","MPO","RAD54B","MPO.RAD54B",0.680712398323385
