"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"7074","SLC22A18","HCK","SLC22A18.HCK",1
"7075","SLC22A18","RIPK4","SLC22A18.RIPK4",1
"7076","SLC22A18","TGFBI","SLC22A18.TGFBI",1
"7077","SLC22A18","ALPL","SLC22A18.ALPL",1
"7078","SLC22A18","RBP1","SLC22A18.RBP1",1
"7079","SLC22A18","CCKBR","SLC22A18.CCKBR",1
"7080","SLC22A18","HDAC9","SLC22A18.HDAC9",1
"7081","SLC22A18","FHIT","SLC22A18.FHIT",1
"7082","SLC22A18","S100A4","SLC22A18.S100A4",1
"7083","SLC22A18","CD44","SLC22A18.CD44",1
"7084","SLC22A18","FANCE","SLC22A18.FANCE",1
"7085","SLC22A18","CCNA1","SLC22A18.CCNA1",1
"7086","SLC22A18","KIT","SLC22A18.KIT",1
"7087","SLC22A18","NKX3.1","SLC22A18.NKX3.1",1
"7088","SLC22A18","MOS","SLC22A18.MOS",1
"7089","SLC22A18","MYCL1","SLC22A18.MYCL1",1
"7090","SLC22A18","FGF8","SLC22A18.FGF8",1
"7091","SLC22A18","NR2F6","SLC22A18.NR2F6",1
"7092","SLC22A18","TBX1","SLC22A18.TBX1",1
"7093","SLC22A18","SMO","SLC22A18.SMO",1
"7094","SLC22A18","CHGA","SLC22A18.CHGA",1
"7095","SLC22A18","ICA1","SLC22A18.ICA1",1
"7096","SLC22A18","GABRB3","SLC22A18.GABRB3",1
"7097","SLC22A18","FGF2","SLC22A18.FGF2",1
"7098","SLC22A18","FLI1","SLC22A18.FLI1",1
"7099","SLC22A18","HDAC6","SLC22A18.HDAC6",1
"7100","SLC22A18","HTR2A","SLC22A18.HTR2A",1
"7101","SLC22A18","BMP3","SLC22A18.BMP3",1
"7102","SLC22A18","VBP1","SLC22A18.VBP1",1
"7103","SLC22A18","RARA","SLC22A18.RARA",1
"7104","SLC22A18","SPP1","SLC22A18.SPP1",1
"7105","SLC22A18","PODXL","SLC22A18.PODXL",1
"7106","SLC22A18","MMP7","SLC22A18.MMP7",1
"7107","SLC22A18","AXL","SLC22A18.AXL",1
"7108","SLC22A18","IRF5","SLC22A18.IRF5",1
"7109","SLC22A18","PRKAR1A","SLC22A18.PRKAR1A",1
"7110","SLC22A18","PTGS2","SLC22A18.PTGS2",1
"7111","SLC22A18","ERCC6","SLC22A18.ERCC6",1
"7112","SLC22A18","MAPK12","SLC22A18.MAPK12",1
"7113","SLC22A18","ESR2","SLC22A18.ESR2",1
"7114","SLC22A18","GFI1","SLC22A18.GFI1",1
"7115","SLC22A18","PDE1B","SLC22A18.PDE1B",1
"7116","SLC22A18","SEMA3F","SLC22A18.SEMA3F",1
"7117","SLC22A18","PGR","SLC22A18.PGR",1
"7118","SLC22A18","PLS3","SLC22A18.PLS3",1
"7119","SLC22A18","MCM2","SLC22A18.MCM2",1
"7120","SLC22A18","IGFBP1","SLC22A18.IGFBP1",1
"7121","SLC22A18","TGFB2","SLC22A18.TGFB2",1
"7122","SLC22A18","RARRES1","SLC22A18.RARRES1",1
"7123","SLC22A18","IL12B","SLC22A18.IL12B",1
"7124","SLC22A18","ABCC5","SLC22A18.ABCC5",1
"7125","SLC22A18","PAX6","SLC22A18.PAX6",1
"7126","SLC22A18","PEG10","SLC22A18.PEG10",1
"7127","SLC22A18","ABCG2","SLC22A18.ABCG2",1
"7128","SLC22A18","MYH11","SLC22A18.MYH11",1
"7129","SLC22A18","CHD2","SLC22A18.CHD2",1
"7130","SLC22A18","RAB32","SLC22A18.RAB32",1
"7131","SLC22A18","IGFBP7","SLC22A18.IGFBP7",1
"7132","SLC22A18","PDGFB","SLC22A18.PDGFB",1
"7133","SLC22A18","BMP6","SLC22A18.BMP6",1
"7134","SLC22A18","IGFBP2","SLC22A18.IGFBP2",1
"7135","SLC22A18","EGFR","SLC22A18.EGFR",1
"7136","SLC22A18","MET","SLC22A18.MET",1
"7137","SLC22A18","NQO1","SLC22A18.NQO1",1
"7138","SLC22A18","DAB2","SLC22A18.DAB2",1
"7139","SLC22A18","PSIP1","SLC22A18.PSIP1",1
"7140","SLC22A18","GPX3","SLC22A18.GPX3",1
"7141","SLC22A18","NRG1","SLC22A18.NRG1",1
"7142","SLC22A18","GPX1","SLC22A18.GPX1",1
"7143","SLC22A18","IGFBP5","SLC22A18.IGFBP5",1
"7144","SLC22A18","THBS1","SLC22A18.THBS1",1
"7145","SLC22A18","DKC1","SLC22A18.DKC1",1
"7146","SLC22A18","L1CAM","SLC22A18.L1CAM",1
"7147","SLC22A18","COL6A1","SLC22A18.COL6A1",1
"7148","SLC22A18","EPHB1","SLC22A18.EPHB1",1
"7149","SLC22A18","ELK3","SLC22A18.ELK3",1
"7150","SLC22A18","CDH11","SLC22A18.CDH11",1
"7151","SLC22A18","TNFRSF1A","SLC22A18.TNFRSF1A",1
"7152","SLC22A18","EPHB4","SLC22A18.EPHB4",1
"7153","SLC22A18","PXN","SLC22A18.PXN",1
"7154","SLC22A18","TNFRSF10D","SLC22A18.TNFRSF10D",1
"7155","SLC22A18","PTK2","SLC22A18.PTK2",1
"7156","SLC22A18","YES1","SLC22A18.YES1",1
"7157","SLC22A18","FGF5","SLC22A18.FGF5",1
"7158","SLC22A18","MAP2K6","SLC22A18.MAP2K6",1
"7159","SLC22A18","FER","SLC22A18.FER",1
"7160","SLC22A18","HSD17B12","SLC22A18.HSD17B12",1
"7161","SLC22A18","GRPR","SLC22A18.GRPR",1
"7162","SLC22A18","SERPINE1","SLC22A18.SERPINE1",1
"7163","SLC22A18","JUNB","SLC22A18.JUNB",1
"7164","SLC22A18","LOX","SLC22A18.LOX",1
"7165","SLC22A18","PPARG","SLC22A18.PPARG",1
"7166","SLC22A18","RAD50","SLC22A18.RAD50",1
"7167","SLC22A18","ACVR1B","SLC22A18.ACVR1B",1
"7168","SLC22A18","SHH","SLC22A18.SHH",1
"7169","SLC22A18","EPHB6","SLC22A18.EPHB6",1
"7170","SLC22A18","ABL1","SLC22A18.ABL1",1
"7171","SLC22A18","MYB","SLC22A18.MYB",1
"7172","SLC22A18","XRCC1","SLC22A18.XRCC1",1
"7173","SLC22A18","MCC","SLC22A18.MCC",1
"7174","SLC22A18","ETS1","SLC22A18.ETS1",1
"7175","SLC22A18","TES","SLC22A18.TES",1
"7176","SLC22A18","SMARCB1","SLC22A18.SMARCB1",1
"7177","SLC22A18","LRP2","SLC22A18.LRP2",1
"7178","SLC22A18","GLI3","SLC22A18.GLI3",1
"7179","SLC22A18","DSP","SLC22A18.DSP",1
"7180","SLC22A18","EPM2A","SLC22A18.EPM2A",1
"7181","SLC22A18","FABP3","SLC22A18.FABP3",1
"7182","SLC22A18","TYRO3","SLC22A18.TYRO3",1
"7183","SLC22A18","EPHB3","SLC22A18.EPHB3",1
"7184","SLC22A18","ITGA2","SLC22A18.ITGA2",1
"7185","SLC22A18","PCDH1","SLC22A18.PCDH1",1
"7186","SLC22A18","RYK","SLC22A18.RYK",1
"7187","SLC22A18","EPHA7","SLC22A18.EPHA7",1
"7188","SLC22A18","APBA1","SLC22A18.APBA1",1
"7189","SLC22A18","RAP1A","SLC22A18.RAP1A",1
"7190","SLC22A18","MMP10","SLC22A18.MMP10",1
"7191","SLC22A18","TRAF4","SLC22A18.TRAF4",1
"7192","SLC22A18","FYN","SLC22A18.FYN",1
"7193","SLC22A18","BCR","SLC22A18.BCR",1
"7194","SLC22A18","TJP1","SLC22A18.TJP1",1
"7195","SLC22A18","HLA.DOA","SLC22A18.HLA.DOA",1
"7196","SLC22A18","PPARD","SLC22A18.PPARD",1
"7197","SLC22A18","PDGFA","SLC22A18.PDGFA",1
"7198","SLC22A18","ITGA6","SLC22A18.ITGA6",1
"7199","SLC22A18","CDKN1A","SLC22A18.CDKN1A",1
"7200","SLC22A18","MAP3K8","SLC22A18.MAP3K8",1
"7201","SLC22A18","IL12A","SLC22A18.IL12A",1
"7202","SLC22A18","STK11","SLC22A18.STK11",1
"7203","SLC22A18","HPSE","SLC22A18.HPSE",1
"7204","SLC22A18","GADD45A","SLC22A18.GADD45A",1
"7205","SLC22A18","NEU1","SLC22A18.NEU1",1
"7206","SLC22A18","CTGF","SLC22A18.CTGF",1
"7207","SLC22A18","LMO1","SLC22A18.LMO1",1
"7208","SLC22A18","MBD2","SLC22A18.MBD2",1
"7209","SLC22A18","MTA1","SLC22A18.MTA1",1
"7210","SLC22A18","ZNF215","SLC22A18.ZNF215",1
"7211","SLC22A18","TM7SF3","SLC22A18.TM7SF3",1
"7212","SLC22A18","SMARCA4","SLC22A18.SMARCA4",1
"7213","SLC22A18","WEE1","SLC22A18.WEE1",1
"7214","SLC22A18","CTNNB1","SLC22A18.CTNNB1",1
"7215","SLC22A18","EIF2AK2","SLC22A18.EIF2AK2",1
"7216","SLC22A18","NFKB2","SLC22A18.NFKB2",1
"7217","SLC22A18","VIM","SLC22A18.VIM",1
"7218","SLC22A18","FGFR3","SLC22A18.FGFR3",1
"7219","SLC22A18","MLH3","SLC22A18.MLH3",1
"7220","SLC22A18","TYK2","SLC22A18.TYK2",1
"7221","SLC22A18","GATA6","SLC22A18.GATA6",1
"7222","SLC22A18","SEMA3A","SLC22A18.SEMA3A",1
"7223","SLC22A18","BCL3","SLC22A18.BCL3",1
"7224","SLC22A18","BAX","SLC22A18.BAX",1
"7225","SLC22A18","NFKB1","SLC22A18.NFKB1",1
"7226","SLC22A18","ETS2","SLC22A18.ETS2",1
"7227","HOXB13","KDR","HOXB13.KDR",1
"7228","HOXB13","BTK","HOXB13.BTK",1
"7229","HOXB13","DCC","HOXB13.DCC",1
"7230","HOXB13","ERG","HOXB13.ERG",1
"7231","HOXB13","FGF12","HOXB13.FGF12",1
"7232","HOXB13","NBL1","HOXB13.NBL1",1
"7233","HOXB13","TIAM1","HOXB13.TIAM1",1
"7234","HOXB13","ROR2","HOXB13.ROR2",1
"7235","HOXB13","ASCL1","HOXB13.ASCL1",1
"7236","HOXB13","AHR","HOXB13.AHR",1
"7237","HOXB13","OGG1","HOXB13.OGG1",1
"7238","HOXB13","MLF1","HOXB13.MLF1",1
"7239","HOXB13","LIMK1","HOXB13.LIMK1",1
"7240","HOXB13","LYN","HOXB13.LYN",1
"7241","HOXB13","ABL2","HOXB13.ABL2",1
"7242","HOXB13","S100A2","HOXB13.S100A2",1
"7243","HOXB13","GNAS","HOXB13.GNAS",1
"7244","HOXB13","SLIT2","HOXB13.SLIT2",1
"7245","HOXB13","ALK","HOXB13.ALK",1
"7246","HOXB13","MYBL2","HOXB13.MYBL2",1
"7247","HOXB13","RASSF1","HOXB13.RASSF1",1
"7248","HOXB13","CD40","HOXB13.CD40",1
"7249","HOXB13","ZNF264","HOXB13.ZNF264",1
"7250","HOXB13","DBC1","HOXB13.DBC1",1
"7251","HOXB13","DLK1","HOXB13.DLK1",1
"7252","HOXB13","DUSP4","HOXB13.DUSP4",1
"7253","HOXB13","HBEGF","HOXB13.HBEGF",1
"7254","HOXB13","EPHA2","HOXB13.EPHA2",1
"7255","HOXB13","MECP2","HOXB13.MECP2",1
"7256","HOXB13","WNT1","HOXB13.WNT1",1
"7257","HOXB13","SH3BP2","HOXB13.SH3BP2",1
"7258","HOXB13","RAD54B","HOXB13.RAD54B",1
"7259","HOXB13","NES","HOXB13.NES",1
"7260","HOXB13","HLA.DPB1","HOXB13.HLA.DPB1",1
"7261","HOXB13","TNK1","HOXB13.TNK1",1
"7262","HOXB13","PDGFRA","HOXB13.PDGFRA",1
"7263","HOXB13","BCAM","HOXB13.BCAM",1
"7264","HOXB13","AXIN1","HOXB13.AXIN1",1
"7265","HOXB13","HLF","HOXB13.HLF",1
"7266","HOXB13","PGF","HOXB13.PGF",1
"7267","HOXB13","RET","HOXB13.RET",1
"7268","HOXB13","SLC5A5","HOXB13.SLC5A5",1
"7269","HOXB13","HCK","HOXB13.HCK",1
"7270","HOXB13","RIPK4","HOXB13.RIPK4",1
"7271","HOXB13","TGFBI","HOXB13.TGFBI",1
"7272","HOXB13","ALPL","HOXB13.ALPL",1
"7273","HOXB13","RBP1","HOXB13.RBP1",1
"7274","HOXB13","CCKBR","HOXB13.CCKBR",1
"7275","HOXB13","HDAC9","HOXB13.HDAC9",1
"7276","HOXB13","FHIT","HOXB13.FHIT",1
"7277","HOXB13","S100A4","HOXB13.S100A4",1
"7278","HOXB13","CD44","HOXB13.CD44",1
"7279","HOXB13","FANCE","HOXB13.FANCE",1
"7280","HOXB13","CCNA1","HOXB13.CCNA1",1
"7281","HOXB13","KIT","HOXB13.KIT",1
"7282","HOXB13","NKX3.1","HOXB13.NKX3.1",1
"7283","HOXB13","MOS","HOXB13.MOS",1
"7284","HOXB13","MYCL1","HOXB13.MYCL1",1
"7285","HOXB13","FGF8","HOXB13.FGF8",1
"7286","HOXB13","NR2F6","HOXB13.NR2F6",1
"7287","HOXB13","TBX1","HOXB13.TBX1",1
"7288","HOXB13","SMO","HOXB13.SMO",1
"7289","HOXB13","CHGA","HOXB13.CHGA",1
"7290","HOXB13","ICA1","HOXB13.ICA1",1
"7291","HOXB13","GABRB3","HOXB13.GABRB3",1
"7292","HOXB13","FGF2","HOXB13.FGF2",1
"7293","HOXB13","FLI1","HOXB13.FLI1",1
"7294","HOXB13","HDAC6","HOXB13.HDAC6",1
"7295","HOXB13","HTR2A","HOXB13.HTR2A",1
"7296","HOXB13","BMP3","HOXB13.BMP3",1
"7297","HOXB13","VBP1","HOXB13.VBP1",1
"7298","HOXB13","RARA","HOXB13.RARA",1
"7299","HOXB13","SPP1","HOXB13.SPP1",1
"7300","HOXB13","PODXL","HOXB13.PODXL",1
"7301","HOXB13","MMP7","HOXB13.MMP7",1
"7302","HOXB13","AXL","HOXB13.AXL",1
"7303","HOXB13","IRF5","HOXB13.IRF5",1
"7304","HOXB13","PRKAR1A","HOXB13.PRKAR1A",1
"7305","HOXB13","PTGS2","HOXB13.PTGS2",1
"7306","HOXB13","ERCC6","HOXB13.ERCC6",1
"7307","HOXB13","MAPK12","HOXB13.MAPK12",1
"7308","HOXB13","ESR2","HOXB13.ESR2",1
"7309","HOXB13","GFI1","HOXB13.GFI1",1
"7310","HOXB13","PDE1B","HOXB13.PDE1B",1
"7311","HOXB13","SEMA3F","HOXB13.SEMA3F",1
"7312","HOXB13","PGR","HOXB13.PGR",1
"7313","HOXB13","PLS3","HOXB13.PLS3",1
"7314","HOXB13","MCM2","HOXB13.MCM2",1
"7315","HOXB13","IGFBP1","HOXB13.IGFBP1",1
"7316","HOXB13","TGFB2","HOXB13.TGFB2",1
"7317","HOXB13","RARRES1","HOXB13.RARRES1",1
"7318","HOXB13","IL12B","HOXB13.IL12B",1
"7319","HOXB13","ABCC5","HOXB13.ABCC5",1
"7320","HOXB13","PAX6","HOXB13.PAX6",1
"7321","HOXB13","PEG10","HOXB13.PEG10",1
"7322","HOXB13","ABCG2","HOXB13.ABCG2",1
"7323","HOXB13","MYH11","HOXB13.MYH11",1
"7324","HOXB13","CHD2","HOXB13.CHD2",1
"7325","HOXB13","RAB32","HOXB13.RAB32",1
"7326","HOXB13","IGFBP7","HOXB13.IGFBP7",1
"7327","HOXB13","PDGFB","HOXB13.PDGFB",1
"7328","HOXB13","BMP6","HOXB13.BMP6",1
"7329","HOXB13","IGFBP2","HOXB13.IGFBP2",1
"7330","HOXB13","EGFR","HOXB13.EGFR",1
"7331","HOXB13","MET","HOXB13.MET",1
"7332","HOXB13","NQO1","HOXB13.NQO1",1
"7333","HOXB13","DAB2","HOXB13.DAB2",1
"7334","HOXB13","PSIP1","HOXB13.PSIP1",1
"7335","HOXB13","GPX3","HOXB13.GPX3",1
"7336","HOXB13","NRG1","HOXB13.NRG1",1
"7337","HOXB13","GPX1","HOXB13.GPX1",1
"7338","HOXB13","IGFBP5","HOXB13.IGFBP5",1
"7339","HOXB13","THBS1","HOXB13.THBS1",1
"7340","HOXB13","DKC1","HOXB13.DKC1",1
"7341","HOXB13","L1CAM","HOXB13.L1CAM",1
"7342","HOXB13","COL6A1","HOXB13.COL6A1",1
"7343","HOXB13","EPHB1","HOXB13.EPHB1",1
"7344","HOXB13","ELK3","HOXB13.ELK3",1
"7345","HOXB13","CDH11","HOXB13.CDH11",1
"7346","HOXB13","TNFRSF1A","HOXB13.TNFRSF1A",1
"7347","HOXB13","EPHB4","HOXB13.EPHB4",1
"7348","HOXB13","PXN","HOXB13.PXN",1
"7349","HOXB13","TNFRSF10D","HOXB13.TNFRSF10D",1
"7350","HOXB13","PTK2","HOXB13.PTK2",1
"7351","HOXB13","YES1","HOXB13.YES1",1
"7352","HOXB13","FGF5","HOXB13.FGF5",1
"7353","HOXB13","MAP2K6","HOXB13.MAP2K6",1
"7354","HOXB13","FER","HOXB13.FER",1
"7355","HOXB13","HSD17B12","HOXB13.HSD17B12",1
"7356","HOXB13","GRPR","HOXB13.GRPR",1
"7357","HOXB13","SERPINE1","HOXB13.SERPINE1",1
"7358","HOXB13","JUNB","HOXB13.JUNB",1
"7359","HOXB13","LOX","HOXB13.LOX",1
"7360","HOXB13","PPARG","HOXB13.PPARG",1
"7361","HOXB13","RAD50","HOXB13.RAD50",1
"7362","HOXB13","ACVR1B","HOXB13.ACVR1B",1
"7363","HOXB13","SHH","HOXB13.SHH",1
"7364","HOXB13","EPHB6","HOXB13.EPHB6",1
"7365","HOXB13","ABL1","HOXB13.ABL1",1
"7366","HOXB13","MYB","HOXB13.MYB",1
"7367","HOXB13","XRCC1","HOXB13.XRCC1",1
"7368","HOXB13","MCC","HOXB13.MCC",1
"7369","HOXB13","ETS1","HOXB13.ETS1",1
"7370","HOXB13","TES","HOXB13.TES",1
"7371","HOXB13","SMARCB1","HOXB13.SMARCB1",1
"7372","HOXB13","LRP2","HOXB13.LRP2",1
"7373","HOXB13","GLI3","HOXB13.GLI3",1
"7374","HOXB13","DSP","HOXB13.DSP",1
"7375","HOXB13","EPM2A","HOXB13.EPM2A",1
"7376","HOXB13","FABP3","HOXB13.FABP3",1
"7377","HOXB13","TYRO3","HOXB13.TYRO3",1
"7378","HOXB13","EPHB3","HOXB13.EPHB3",1
"7379","HOXB13","ITGA2","HOXB13.ITGA2",1
"7380","HOXB13","PCDH1","HOXB13.PCDH1",1
"7381","HOXB13","RYK","HOXB13.RYK",1
"7382","HOXB13","EPHA7","HOXB13.EPHA7",1
"7383","HOXB13","APBA1","HOXB13.APBA1",1
"7384","HOXB13","RAP1A","HOXB13.RAP1A",1
"7385","HOXB13","MMP10","HOXB13.MMP10",1
"7386","HOXB13","TRAF4","HOXB13.TRAF4",1
"7387","HOXB13","FYN","HOXB13.FYN",1
"7388","HOXB13","BCR","HOXB13.BCR",1
"7389","HOXB13","TJP1","HOXB13.TJP1",1
"7390","HOXB13","HLA.DOA","HOXB13.HLA.DOA",1
"7391","HOXB13","PPARD","HOXB13.PPARD",1
"7392","HOXB13","PDGFA","HOXB13.PDGFA",1
"7393","HOXB13","ITGA6","HOXB13.ITGA6",1
"7394","HOXB13","CDKN1A","HOXB13.CDKN1A",1
"7395","HOXB13","MAP3K8","HOXB13.MAP3K8",1
"7396","HOXB13","IL12A","HOXB13.IL12A",1
"7397","HOXB13","STK11","HOXB13.STK11",1
"7398","HOXB13","HPSE","HOXB13.HPSE",1
"7399","HOXB13","GADD45A","HOXB13.GADD45A",1
"7400","HOXB13","NEU1","HOXB13.NEU1",1
"7401","HOXB13","CTGF","HOXB13.CTGF",1
"7402","HOXB13","LMO1","HOXB13.LMO1",1
"7403","HOXB13","MBD2","HOXB13.MBD2",1
"7404","HOXB13","MTA1","HOXB13.MTA1",1
"7405","HOXB13","ZNF215","HOXB13.ZNF215",1
"7406","HOXB13","TM7SF3","HOXB13.TM7SF3",1
"7407","HOXB13","SMARCA4","HOXB13.SMARCA4",1
"7408","HOXB13","WEE1","HOXB13.WEE1",1
"7409","HOXB13","CTNNB1","HOXB13.CTNNB1",1
"7410","HOXB13","EIF2AK2","HOXB13.EIF2AK2",1
"7411","HOXB13","NFKB2","HOXB13.NFKB2",1
"7412","HOXB13","VIM","HOXB13.VIM",1
"7413","HOXB13","FGFR3","HOXB13.FGFR3",1
"7414","HOXB13","MLH3","HOXB13.MLH3",1
"7415","HOXB13","TYK2","HOXB13.TYK2",1
"7416","HOXB13","GATA6","HOXB13.GATA6",1
"7417","HOXB13","SEMA3A","HOXB13.SEMA3A",1
"7418","HOXB13","BCL3","HOXB13.BCL3",1
"7419","HOXB13","BAX","HOXB13.BAX",1
"7420","HOXB13","NFKB1","HOXB13.NFKB1",1
"7421","HOXB13","ETS2","HOXB13.ETS2",1
"7422","KDR","BTK","KDR.BTK",1
"7423","KDR","DCC","KDR.DCC",1
"7424","KDR","ERG","KDR.ERG",1
"7425","KDR","FGF12","KDR.FGF12",1
"7426","KDR","NBL1","KDR.NBL1",1
"7427","KDR","TIAM1","KDR.TIAM1",1
"7428","KDR","ROR2","KDR.ROR2",1
"7429","KDR","ASCL1","KDR.ASCL1",1
"7430","KDR","AHR","KDR.AHR",1
"7431","KDR","OGG1","KDR.OGG1",1
"7432","KDR","MLF1","KDR.MLF1",1
"7433","KDR","LIMK1","KDR.LIMK1",1
"7434","KDR","LYN","KDR.LYN",1
"7435","KDR","ABL2","KDR.ABL2",1
"7436","KDR","S100A2","KDR.S100A2",1
"7437","KDR","GNAS","KDR.GNAS",1
"7438","KDR","SLIT2","KDR.SLIT2",1
"7439","KDR","ALK","KDR.ALK",1
"7440","KDR","MYBL2","KDR.MYBL2",1
"7441","KDR","RASSF1","KDR.RASSF1",1
"7442","KDR","CD40","KDR.CD40",1
"7443","KDR","ZNF264","KDR.ZNF264",1
"7444","KDR","DBC1","KDR.DBC1",1
"7445","KDR","DLK1","KDR.DLK1",1
"7446","KDR","DUSP4","KDR.DUSP4",1
"7447","KDR","HBEGF","KDR.HBEGF",1
"7448","KDR","EPHA2","KDR.EPHA2",1
"7449","KDR","MECP2","KDR.MECP2",1
"7450","KDR","WNT1","KDR.WNT1",1
"7451","KDR","SH3BP2","KDR.SH3BP2",1
"7452","KDR","RAD54B","KDR.RAD54B",1
"7453","KDR","NES","KDR.NES",1
"7454","KDR","HLA.DPB1","KDR.HLA.DPB1",1
"7455","KDR","TNK1","KDR.TNK1",1
"7456","KDR","PDGFRA","KDR.PDGFRA",1
"7457","KDR","BCAM","KDR.BCAM",1
"7458","KDR","AXIN1","KDR.AXIN1",1
"7459","KDR","HLF","KDR.HLF",1
"7460","KDR","PGF","KDR.PGF",1
"7461","KDR","RET","KDR.RET",1
"7462","KDR","SLC5A5","KDR.SLC5A5",1
"7463","KDR","HCK","KDR.HCK",1
"7464","KDR","RIPK4","KDR.RIPK4",1
"7465","KDR","TGFBI","KDR.TGFBI",1
"7466","KDR","ALPL","KDR.ALPL",1
"7467","KDR","RBP1","KDR.RBP1",1
"7468","KDR","CCKBR","KDR.CCKBR",1
"7469","KDR","HDAC9","KDR.HDAC9",1
"7470","KDR","FHIT","KDR.FHIT",1
"7471","KDR","S100A4","KDR.S100A4",1
"7472","KDR","CD44","KDR.CD44",1
"7473","KDR","FANCE","KDR.FANCE",1
"7474","KDR","CCNA1","KDR.CCNA1",1
"7475","KDR","KIT","KDR.KIT",1
"7476","KDR","NKX3.1","KDR.NKX3.1",1
"7477","KDR","MOS","KDR.MOS",1
"7478","KDR","MYCL1","KDR.MYCL1",1
"7479","KDR","FGF8","KDR.FGF8",1
"7480","KDR","NR2F6","KDR.NR2F6",1
"7481","KDR","TBX1","KDR.TBX1",1
"7482","KDR","SMO","KDR.SMO",1
"7483","KDR","CHGA","KDR.CHGA",1
"7484","KDR","ICA1","KDR.ICA1",1
"7485","KDR","GABRB3","KDR.GABRB3",1
"7486","KDR","FGF2","KDR.FGF2",1
"7487","KDR","FLI1","KDR.FLI1",1
"7488","KDR","HDAC6","KDR.HDAC6",1
"7489","KDR","HTR2A","KDR.HTR2A",1
"7490","KDR","BMP3","KDR.BMP3",1
"7491","KDR","VBP1","KDR.VBP1",1
"7492","KDR","RARA","KDR.RARA",1
"7493","KDR","SPP1","KDR.SPP1",1
"7494","KDR","PODXL","KDR.PODXL",1
"7495","KDR","MMP7","KDR.MMP7",1
"7496","KDR","AXL","KDR.AXL",1
"7497","KDR","IRF5","KDR.IRF5",1
"7498","KDR","PRKAR1A","KDR.PRKAR1A",1
"7499","KDR","PTGS2","KDR.PTGS2",1
"7500","KDR","ERCC6","KDR.ERCC6",1
"7501","KDR","MAPK12","KDR.MAPK12",1
"7502","KDR","ESR2","KDR.ESR2",1
"7503","KDR","GFI1","KDR.GFI1",1
"7504","KDR","PDE1B","KDR.PDE1B",1
"7505","KDR","SEMA3F","KDR.SEMA3F",1
"7506","KDR","PGR","KDR.PGR",1
"7507","KDR","PLS3","KDR.PLS3",1
"7508","KDR","MCM2","KDR.MCM2",1
"7509","KDR","IGFBP1","KDR.IGFBP1",1
"7510","KDR","TGFB2","KDR.TGFB2",1
"7511","KDR","RARRES1","KDR.RARRES1",1
"7512","KDR","IL12B","KDR.IL12B",1
"7513","KDR","ABCC5","KDR.ABCC5",1
"7514","KDR","PAX6","KDR.PAX6",1
"7515","KDR","PEG10","KDR.PEG10",1
"7516","KDR","ABCG2","KDR.ABCG2",1
"7517","KDR","MYH11","KDR.MYH11",1
"7518","KDR","CHD2","KDR.CHD2",1
"7519","KDR","RAB32","KDR.RAB32",1
"7520","KDR","IGFBP7","KDR.IGFBP7",1
"7521","KDR","PDGFB","KDR.PDGFB",1
"7522","KDR","BMP6","KDR.BMP6",1
"7523","KDR","IGFBP2","KDR.IGFBP2",1
"7524","KDR","EGFR","KDR.EGFR",1
"7525","KDR","MET","KDR.MET",1
"7526","KDR","NQO1","KDR.NQO1",1
"7527","KDR","DAB2","KDR.DAB2",1
"7528","KDR","PSIP1","KDR.PSIP1",1
"7529","KDR","GPX3","KDR.GPX3",1
"7530","KDR","NRG1","KDR.NRG1",1
"7531","KDR","GPX1","KDR.GPX1",1
"7532","KDR","IGFBP5","KDR.IGFBP5",1
"7533","KDR","THBS1","KDR.THBS1",1
"7534","KDR","DKC1","KDR.DKC1",1
"7535","KDR","L1CAM","KDR.L1CAM",1
"7536","KDR","COL6A1","KDR.COL6A1",1
"7537","KDR","EPHB1","KDR.EPHB1",1
"7538","KDR","ELK3","KDR.ELK3",1
"7539","KDR","CDH11","KDR.CDH11",1
"7540","KDR","TNFRSF1A","KDR.TNFRSF1A",1
"7541","KDR","EPHB4","KDR.EPHB4",1
"7542","KDR","PXN","KDR.PXN",1
"7543","KDR","TNFRSF10D","KDR.TNFRSF10D",1
"7544","KDR","PTK2","KDR.PTK2",1
"7545","KDR","YES1","KDR.YES1",1
"7546","KDR","FGF5","KDR.FGF5",1
"7547","KDR","MAP2K6","KDR.MAP2K6",1
"7548","KDR","FER","KDR.FER",1
"7549","KDR","HSD17B12","KDR.HSD17B12",1
"7550","KDR","GRPR","KDR.GRPR",1
"7551","KDR","SERPINE1","KDR.SERPINE1",1
"7552","KDR","JUNB","KDR.JUNB",1
"7553","KDR","LOX","KDR.LOX",1
"7554","KDR","PPARG","KDR.PPARG",1
"7555","KDR","RAD50","KDR.RAD50",1
"7556","KDR","ACVR1B","KDR.ACVR1B",1
"7557","KDR","SHH","KDR.SHH",1
"7558","KDR","EPHB6","KDR.EPHB6",1
"7559","KDR","ABL1","KDR.ABL1",1
"7560","KDR","MYB","KDR.MYB",1
"7561","KDR","XRCC1","KDR.XRCC1",1
"7562","KDR","MCC","KDR.MCC",1
"7563","KDR","ETS1","KDR.ETS1",1
"7564","KDR","TES","KDR.TES",1
"7565","KDR","SMARCB1","KDR.SMARCB1",1
"7566","KDR","LRP2","KDR.LRP2",1
"7567","KDR","GLI3","KDR.GLI3",1
"7568","KDR","DSP","KDR.DSP",1
